bit_0_difficulty,bit_1_difficulty,bit_2_difficulty,bit_3_difficulty,bit_4_difficulty,bit_5_difficulty,bit_6_difficulty,bit_7_difficulty,bit_8_difficulty,bit_9_difficulty,bit_10_difficulty,bit_11_difficulty,bit_12_difficulty,bit_13_difficulty,bit_14_difficulty,bit_15_difficulty,bit_16_difficulty,bit_17_difficulty,bit_18_difficulty,bit_19_difficulty,bit_20_difficulty,bit_21_difficulty,bit_22_difficulty,bit_23_difficulty,bit_24_difficulty,bit_25_difficulty,bit_26_difficulty,bit_27_difficulty,bit_28_difficulty,bit_29_difficulty,bit_30_difficulty,bit_31_difficulty,bit_32_difficulty,bit_33_difficulty,bit_34_difficulty,bit_35_difficulty,bit_36_difficulty,bit_37_difficulty,bit_38_difficulty,bit_39_difficulty,bit_40_difficulty,bit_41_difficulty,bit_42_difficulty,bit_43_difficulty,bit_44_difficulty,bit_45_difficulty,bit_46_difficulty,bit_47_difficulty,bit_48_difficulty,bit_49_difficulty,bit_50_difficulty,bit_51_difficulty,bit_52_difficulty,bit_53_difficulty,bit_54_difficulty,bit_55_difficulty,bit_56_difficulty,bit_57_difficulty,bit_58_difficulty,bit_59_difficulty,bit_60_difficulty,bit_61_difficulty,bit_62_difficulty,bit_63_difficulty
0.16581167420755227,0.9888545759304859,0.17231476656970557,0.5992286009750406,0.3021185297649477,0.5451650172960527,0.19183577607884372,0.8326809318792474,0.23675613010523022,0.1381530999271835,0.8195802218844904,0.4917621606246554,0.4136019743968746,0.7288596068674292,0.6054837971797775,0.34460993465248735,0.9423465611670698,0.31817657862243265,0.5903949766093946,0.49641034268442896,0.9246324377118942,0.07498803490983064,0.6972446371833034,0.8592454346212685,0.36865861947834744,0.1147897019252917,0.19742326035291446,0.8072611286906618,0.164062497070804,0.7552979572334259,0.5920909999971283,0.20799832040255695,0.9289767446423862,0.8135769865183109,0.5533564239125337,0.15987201337318035,0.9189077833962734,0.25381135505139774,0.8210549613630761,0.7388933900182456,0.1785802863043211,0.5441093509260042,0.057832730289386625,0.9847001096253784,0.43177453130168364,0.219016028631433,0.33600234510881377,0.8665460374626833,0.7291546412802052,0.5230912496116653,0.3338885905463457,0.9877411083784783,0.4158479541134813,0.8764450783012802,0.1783379373034628,0.3675352504006377,0.6453066408833127,0.27903642317265354,0.8713186640638496,0.5280370924848539,0.6609221369623611,0.6231157546337542,0.9791990796074864,0.09863483981719912
0.7255041685193944,0.4527494128225149,0.03724033111850511,0.17703783449280186,0.8378276448612265,0.9061801602593597,0.47761135439558744,0.34889833159981587,0.5990369068864363,0.7760766180787168,0.09149200062854879,0.6080523470091668,0.9277931539735493,0.5541509434225816,0.4677217161150754,0.7461517107036589,0.6912366099786112,0.5303471766496778,0.8594254000329851,0.9978693877887486,0.862535123046444,0.47157558129035837,0.4950804918667876,0.8703504708587387,0.7359874801014479,0.44338847581808494,0.6549762994986931,0.7301933516317384,0.20787384557190247,0.23512502602892682,0.7775604999111339,0.9163133452683818,0.8062814810024633,0.4122893862349102,0.9695340641446002,0.4755498818956506,0.05834205647750834,0.16126210080967052,0.14299466701386832,0.6477163130924981,0.2602558967714892,0.20202330723066464,0.8777277761587932,0.9006312983383172,0.9363245040622538,0.09929175698412585,0.13216434843891067,0.7623836283405853,0.11375739623431369,0.5953905439110976,0.1393366286509159,0.8987233732471247,0.4096753763539772,0.24869447858319582,0.21529481631274738,0.11515756163546798,0.5633057315325967,0.6907136084961409,0.31033127040271835,0.6186922794741743,0.014723862803861731,0.6470043760221289,0.09504133198044284,0.9363105773415586
0.31792689848178035,0.5716546779263459,0.6890516422824242,0.5790677508287604,0.9208781376856569,0.010141858859285091,0.43927110264527136,0.7090692527926155,0.7914170127143436,0.6473916161128949,0.18291912078073191,0.3973957289359734,0.10048434468624734,0.6858189460723394,0.5504921991079625,0.35066429890968587,0.2786110432398451,0.708930339086138,0.20465908480813944,0.39396667414092246,0.3422906881195821,0.8240755164735135,0.8423360616448703,0.08700618111428837,0.5132412034212603,0.38822747128542245,0.7862840641663573,0.26409736722329313,0.46536543166476085,0.6018673972340514,0.6954935404736583,0.7393444830231938,0.6748870498514931,0.9746242684341011,0.8598251903082565,0.06813894582483904,0.5286404261125215,0.6069162469032554,0.6818990807848245,0.34003071005070384,0.9729014511453924,0.8084316738142866,0.8135036571310035,0.5804859164694451,0.0072732776334244464,0.5288596880170763,0.16307536361390373,0.7672171610239694,0.9979148059559005,0.3794267820983118,0.48184189488433515,0.8441907562436104,0.594872214537106,0.5576137113626205,0.474840854503745,0.7649325276187047,0.9676392039042173,0.661099440028648,0.9034694704352955,0.9253608467851432,0.5053451610853431,0.23143055301366666,0.522835193820737,0.49980517632971255
0.14481687486331185,0.8564035185070837,0.4912616323557505,0.18219688404200685,0.7922256393287123,0.3565090051997999,0.8271216605480386,0.6754782239463267,0.7903218447102085,0.390959482213877,0.8081027385817919,0.04942604338200052,0.907287771555605,0.589678500007895,0.7206699361637583,0.050318866023837616,0.9918116051774705,0.8757580695846805,0.34109488652286635,0.649648577357329,0.30422873609223355,0.7963876012572684,0.9117651979438246,0.44339571777777964,0.5418919477471077,0.9846023418429865,0.814055087245007,0.2000486206246611,0.9157751113112947,0.004841554576510254,0.9668476646173643,0.9976429586127677,0.25428946299442057,0.47155242565459243,0.9853128876691871,0.9635474683986971,0.7669435758549399,0.8113490847995646,0.6280475890456598,0.7956180698696119,0.1686581062872784,0.39713415748519976,0.47872932463335016,0.9880045855995122,0.20081125239730557,0.7287658981003213,0.9826708192241403,0.48223135691731256,0.12899622214322348,0.5685539862707101,0.26441517438111917,0.04174081966517895,0.2535231365099918,0.2405949334982923,0.4642708186292205,0.2662404854048247,0.6390993898466998,0.7167117480676941,0.46410611639099086,0.0656547074440974,0.253006803703125,0.6529895618065203,0.2105434279705496,0.3105833041115085
0.3653743192858223,0.6473438657967672,0.9390160859541807,0.43309753525435657,0.9888484954534313,0.3433080898813189,0.5964404779351958,0.20448985418770205,0.5312941505103111,0.3301075287844304,0.8631228502856397,0.24525436479777674,0.410699874897933,0.837011050417615,0.5071050738139833,0.6986449586648508,0.061059836377078014,0.4071685171873397,0.8260106467094237,0.9470649420407201,0.414447883305313,0.3233084346240358,0.5313542076342579,0.49603239757787165,0.5053482164355799,0.6111670257730241,0.7811373445350879,0.28943425423929015,0.29566950303229056,0.7380515125242536,0.9182095364522523,0.7063578658599728,0.04976775010260592,0.11826235977700861,0.8915120285048356,0.9502135509138375,0.9306836833092204,0.895914643093256,0.9845447328870953,0.9906870833542073,0.41926576556167183,0.7599609814828828,0.06265861395618111,0.18687423795296698,0.13660873013874253,0.6462188763275857,0.9267288409158126,0.4275043876660428,0.38597060850510145,0.169855750865905,0.4085345184870687,0.36355840824277963,0.26701912739385747,0.21627449841362445,0.5349973066606696,0.20315636657230884,0.14807222129335218,0.30766195604178337,0.30328183074387405,0.5069361473600622,0.534604037839778,0.5387500812326677,0.7687060119699763,0.7344789919375386
0.12061212406890132,0.09162293564168633,0.36781213896461595,0.02809845459512339,0.9407458732714271,0.47801054174018176,0.6698786302199529,0.31324972674394247,0.43858710500765674,0.23144588345647898,0.9818709470307038,0.26939241542028924,0.37465875761632184,0.8374991466429883,0.4445677998414975,0.5562365046475319,0.8412921721774757,0.12981144877419704,0.7007853391111398,0.14760056064596372,0.6784309443951636,0.24995820454457618,0.4043946861627802,0.8508260775096428,0.7659074202568756,0.9008490499592212,0.7991655080048112,0.37195034179261854,0.2731162948262993,0.6333314585910496,0.8215742052866504,0.8136001900656774,0.4831175149184186,0.385278336824857,0.2290698296784225,0.4131922140970615,0.4390029925115714,0.1469785518606851,0.18522966455855971,0.7528530675144055,0.5136089535064322,0.6625342516238084,0.024842887149962745,0.7783646672443366,0.8266051441369289,0.09071640965828975,0.7857002634680369,0.3588158561007807,0.8486361567589651,0.37336977242686287,0.41390595477910064,0.9936434227846641,0.43226519597865054,0.5763776199623399,0.9670777345104974,0.18236907951783743,0.07068968899213435,0.03120023994960619,0.555637258990828,0.4298366634424231,0.24609326068125836,0.7747086593745122,0.9095296661515914,0.37929007890935396
0.4275205834202962,0.7144269071086861,0.939309684313498,0.948946436128748,0.6314987064550719,0.5246993328555312,0.23958361977587683,0.2478272055118017,0.6825342570354043,0.46078744635926605,0.2055260395592502,0.13684045438276715,0.7904701484908507,0.05889998853951284,0.4126859602075277,0.2856986258067604,0.28049595670511196,0.18524745905019513,0.44719565830810637,0.03736482120118101,0.9200089041399357,0.6574156492042967,0.9235210570736686,0.5321709736220719,0.10417643772518226,0.5513633200320374,0.758285690026799,0.1924706290967647,0.49414339114691985,0.9581529652211771,0.36577798955417806,0.7204389505035043,0.2516507566911812,0.43706853212814656,0.8861097976635295,0.7105936663458337,0.42493215690907327,0.7777938514412307,0.1855252464296816,0.34953001450416965,0.6895072708368524,0.019360387293924197,0.6213568164488206,0.6479753555324865,0.3369487383770281,0.9122163069483166,0.0948748162709604,0.09401584956596842,0.6475595900601,0.1094021291208861,0.8719286407232962,0.4534185003240767,0.04489131196398177,0.6274444010695546,0.9698109498088519,0.7721523390751623,0.5953783113033422,0.5931211457488453,0.546560509177801,0.9119391445431846,0.9843069557806062,0.20152990476140364,0.6769793897142593,0.7734233305832076
0.6947921763608532,0.2741616721719822,0.3640884537945982,0.8773978506192207,0.41624076027608825,0.3637576133028667,0.47173401386023806,0.3377340601523964,0.1718427294139262,0.7482008397168496,0.528981047505357,0.5873914601681651,0.8665319671600211,0.20997480168217653,0.5185400778435626,0.5208295438340944,0.17521877326921886,0.38396761084143227,0.7392496412887791,0.4614289455878372,0.8787733638868968,0.8166062562439307,0.033022730930054256,0.7581454921887324,0.9458731378746564,0.07539633683401303,0.3304633561929958,0.6949109686824937,0.8815488228352333,0.46567599899992074,0.6406947971261405,0.8078776212622439,0.5771653714527984,0.5765449212715271,0.895296310818788,0.20089461965624378,0.07117492158111105,0.55599562288533,0.4780389753516504,0.7211585083505777,0.6018987633662538,0.3650994245581103,0.725837178309051,0.587820855217923,0.36766041871596167,0.8407483109644209,0.19348749769848816,0.8415401447129052,0.41832941896913634,0.16489030610221533,0.9779649854402191,0.1877742796663644,0.7207665054240491,0.3754265803097854,0.35042695762178655,0.7631709081812531,0.13860260083378306,0.8714228354937632,0.1344820835741991,0.1253777835355936,0.8435090585183794,0.986138270431622,0.9207542788797709,0.9552036685819834
0.5308859004757078,0.7529958440066143,0.8330515026766432,0.8820172995765696,0.8628022074650222,0.4009019920367538,0.5889992343967865,0.7332533411331412,0.9604959629875687,0.6524159083155058,0.47783531140154056,0.6133068976933692,0.47195010701989204,0.2907543039952989,0.7192679783234953,0.5721704706156313,0.4249519934428583,0.8463108570774062,0.2522145694259438,0.5821780398337253,0.2959315268467829,0.9681207048391383,0.24169848719710907,0.4435918827011447,0.1882615693373676,0.1256666841724139,0.7830316993349605,0.8994910411548451,0.6378632275851249,0.3138145000206274,0.013708720337013092,0.7966449391531979,0.19543346779893178,0.6660720676560113,0.9232307538103993,0.533401968910394,0.9978013652610349,0.06351127810536006,0.9940490415597267,0.3094057505534701,0.09294089162576669,0.7882039062423775,0.28421168396551943,0.413954568577092,0.5499194561036539,0.7613904274375457,0.4851825291600922,0.2208747601217712,0.46673767297149693,0.28572763012907143,0.058898681707643785,0.6035361372488819,0.1194092610070484,0.832911885364777,0.7573888491546558,0.7587080009015628,0.34190106328118386,0.16964391160011494,0.21228215600339417,0.6424211826925484,0.5077562052494597,0.6653619638315467,0.9703974020205604,0.2736192184441183
0.45615192290002216,0.0635255937194964,0.3002789106260708,0.5269301289093903,0.461068586742474,0.6169054377982764,0.20601435960301429,0.26254274844117953,0.4681395020278354,0.8561516874717455,0.24522470351245307,0.13071795372702544,0.504236982842288,0.05150308115056379,0.7013974356425436,0.6390396737638414,0.23469203775107506,0.18548095020206712,0.061403772712484206,0.0775364157182713,0.13117230585515582,0.9119430367964371,0.9845977894785128,0.8402115893723149,0.027634050717650682,0.5584070154080358,0.5582015046867786,0.3674702725496546,0.2462142338889588,0.8647408931993283,0.49749877441454227,0.6125743453807846,0.04051732659596785,0.0877291088196096,0.6376146107557078,0.9253997597272327,0.6087914148070358,0.8999661167558847,0.3409361880828361,0.21637168497429926,0.32603562948796194,0.3616688455581327,0.056787635294731964,0.42757174619867655,0.06365979207854511,0.6031917729607656,0.03057275829522277,0.38742670650704136,0.41442582056398014,0.9938441949651547,0.14010523968029742,0.9565327358446557,0.21554313680674186,0.07955262141783859,0.6603044701540225,0.6519368653418381,0.020554760387690774,0.4537062453838706,0.5733316837557421,0.9719628218201666,0.5205717864925846,0.972677559562655,0.4317979741037433,0.15377742254828586
0.4080612657155256,0.7705085679171986,0.46751281544170376,0.22409369674010837,0.8705491219458893,0.589781928040054,0.041251883161904646,0.8958812706507516,0.04224112679625369,0.6122710879432796,0.01585846785949474,0.5641129723570087,0.15330550217540928,0.35172020887910416,0.8521347924714704,0.14648579958589014,0.08845385924309623,0.09690349549944433,0.08874222812521482,0.9843336639023303,0.08271848320031838,0.7618695293523731,0.7300569928073828,0.887952308942424,0.6192708971129167,0.8460293239588883,0.7451134113459479,0.10957471461065738,0.3248164994062892,0.44214025647913546,0.7598453895594638,0.5366000842910088,0.6324502900315284,0.49345892974189853,0.3347096843561401,0.08681757404560753,0.1606576089399716,0.26055680412042126,0.5236548997492294,0.739428344856263,0.39254278907319107,0.9394235013425984,0.3953593482305181,0.06828330095585133,0.41695246465475944,0.030784803656064064,0.8124330068433968,0.10087581977816096,0.6886552303716731,0.5982386023874182,0.7984871633026761,0.019163358613130455,0.855595574029872,0.274447409984345,0.8931119081875988,0.43381361261235796,0.7366226622107707,0.1541241557647265,0.5465066603559999,0.6165932914473771,0.9973932290823209,0.46396900897915583,0.35313982099291896,0.4842549496423971
0.6680316038748959,0.9288087936829064,0.4081149633252278,0.35431102924883107,0.15222723641782976,0.28628456712146433,0.3711587693128926,0.6124087361367867,0.2267015681700547,0.7352716975299721,0.9591284164529412,0.4406378234060774,0.3486525081669981,0.38617916093967986,0.6677484154108849,0.5356547258571815,0.5769529555400721,0.6760987446915442,0.8424915650548944,0.8676629325652659,0.7333600419560127,0.8146206427342187,0.0076322537615050035,0.4350485211615528,0.720490451892191,0.10340042391484894,0.20846696759636352,0.7216335804684404,0.017891323996962805,0.14240172996831324,0.7733738089435391,0.0236737685968329,0.5031022678045072,0.24713609184991991,0.45742787627917036,0.029080608559409526,0.6293770110306739,0.5065934584268589,0.8852902345732715,0.5729529115083827,0.9465208646790224,0.6748809075319172,0.28849455013140635,0.9085123755864676,0.38326324678085055,0.9311468049386614,0.32538673511006055,0.6809688820208653,0.9876850945511808,0.10079889275645804,0.008480372012855564,0.9411214377181726,0.06473899824104423,0.10103870346947197,0.29998198186961844,0.39029204391192307,0.256397664646705,0.24015281614732176,0.5743019547540759,0.7610083845256973,0.8728682597322541,0.29897241009380315,0.36783187106644455,0.5737649671322442
0.4513669836900086,0.1574293530636136,0.08995378201248272,0.3640357028578064,0.10490512103851724,0.7928924723446253,0.633873373282136,0.1963618756496497,0.13265605494227306,0.8896603348394141,0.020347625969449834,0.47042255329678573,0.9770821561923496,0.574052123747182,0.22536896237390935,0.8201092552659176,0.8171756292381297,0.12491982525899792,0.32877608607075315,0.6920805640354157,0.10106634939016024,0.9793757609857726,0.13109446641932965,0.345921631218262,0.7847881003741737,0.17179097221995954,0.22163590335671735,0.027910657790804483,0.2395526717148384,0.37398025664655277,0.41765672879005356,0.9303426197158673,0.30356000257752347,0.7453259773296294,0.4694120315279371,0.3236487500677574,0.46859016963300903,0.5687478719157025,0.20735328006658038,0.9942936447402979,0.7264941443767965,0.4176938523582463,0.041079152204744895,0.30483855877011357,0.6942598922120604,0.45776701342003634,0.6162396487361673,0.33821081045328183,0.021400952856934552,0.6161992750588348,0.5718302660697552,0.8198348811206257,0.278880909509321,0.13645369261940488,0.48082465082974035,0.9490071071961846,0.77220309744126,0.2957217540278013,0.5498974667318666,0.7491641169357057,0.5678704819404816,0.11201777907152177,0.8307755105287344,0.16193165333312498
0.8391963455193278,0.8462391659968682,0.22834800990938176,0.821038982262147,0.9933712319232205,0.12501457694395046,0.19525668712127875,0.57850806916481,0.6480388828250273,0.5938244905345336,0.17856795543343673,0.095359667877004,0.2528922538576541,0.43311247663445773,0.796536517270372,0.2873775808603112,0.7686676854257175,0.7830031600188165,0.4573752652613864,0.2584476994649647,0.7718164068426587,0.3515853258806686,0.5984314859462256,0.7436950029291973,0.381891587667719,0.32432142069314795,0.19439623935166794,0.7951033174836657,0.19963516940626236,0.8416296649324907,0.49913960691539017,0.9032065107112967,0.33149455641424075,0.40973860260897443,0.45080641082699846,0.13010914073065316,0.08408167976473524,0.6339676769838039,0.8909046604818377,0.525568304685128,0.8457196719371999,0.7118127870317407,0.1837945024735952,0.9431707319254508,0.7861682801717771,0.2370846043452528,0.5556690258029724,0.25102487069341284,0.5366212911585149,0.22384704077752615,0.03420411467525397,0.9102365013848154,0.34816314656601044,0.3362316798893831,0.027737192723520376,0.3266350355220865,0.7845080592018916,0.7994792885679339,0.08214299965354399,0.5222713989941588,0.06345030761098525,0.20893964291779787,0.8151548304670868,0.9425191952000931
0.05699083161154961,0.6662872033245666,0.9597923137012608,0.5614833960701118,0.003608681416941484,0.41616860606097195,0.06067271135569907,0.18747695930944785,0.09888221530447239,0.983653235898684,0.834011808056863,0.25724676624305554,0.6087871270654813,0.07200297653907961,0.8102810002973859,0.14588843664672946,0.9432388263913776,0.3481060588408914,0.13540829082272288,0.23256938444024833,0.6017570015752346,0.8746770431189825,0.32021515767061237,0.32988174058409336,0.22304468434899116,0.6069821207856065,0.6533765823557703,0.5492954975430073,0.18550794259886028,0.8008199476088997,0.8360128146818294,0.42021283629500217,0.7926939479646252,0.8770390186160891,0.7828915427107365,0.848046724322707,0.6463077681662553,0.4776850518568373,0.17381800775436318,0.10735266925278153,0.3258554450683353,0.6662283637195756,0.8705454754609795,0.8907436466995289,0.6545202485037106,0.5389590669777575,0.8175090088139266,0.36704304239034113,0.893256636355356,0.6164924627895495,0.3192783075545945,0.26380406994293504,0.7678816592321409,0.9867020919234423,0.5618559392160127,0.5664455865147074,0.7623803357572785,0.11349908752600979,0.2391184535239681,0.17546291520739754,0.05871955551113428,0.6204481215865656,0.48567017181094074,0.5388342032829047
0.5580641681905066,0.3454055139591745,0.15290727565386675,0.6861414413019378,0.29678012719876745,0.5765686253175006,0.5817522937946829,0.60562035684868,0.27580451913022097,0.2389613498830847,0.6495285197824145,0.30042554092118323,0.31489575645512924,0.410606728799626,0.22972434603742053,0.8422479444090766,0.3370087008275908,0.9831698524992715,0.5327212307720055,0.8368093750166086,0.8118674775094645,0.8963384547388561,0.40112169225483973,0.6972633879903093,0.26876273596480726,0.8795949360606908,0.8035266638349585,0.4257220384644399,0.236510874206444,0.8246955851339558,0.6834522499046632,0.7321179116008545,0.4275668049245731,0.42816658531192375,0.4016366944142007,0.6431053126345091,0.14323680192791366,0.4952055813908415,0.2524473884187005,0.9484117465410961,0.831983778270488,0.8648557560342696,0.4129147414914074,0.6679654492670454,0.3359583441427414,0.3167537326689781,0.854981529178107,0.8914538677072696,0.9450610151884804,0.34503667606887933,0.21149174408752403,0.5967361849841467,0.7686709629377726,0.382992052326821,0.18572264175970088,0.931956958374172,0.2601096861863269,0.3556129144004613,0.9889239437006746,0.5118036473624127,0.4335853768708393,0.13257208025625156,0.37614275995918145,0.5441891710970912
0.8165572606885619,0.5984155899101009,0.9881556821763087,0.4501088506659895,0.4554200934999384,0.13950398172217482,0.009095894164651064,0.7269939062188252,0.7741668928766738,0.6193577886317079,0.868492106432619,0.7341769473052898,0.32345014441042563,0.6517068202701141,0.6313000432190585,0.19082589836873953,0.38360983475549737,0.774302065236643,0.823155916748857,0.7010518690037245,0.8573557850338518,0.6799413595485544,0.7627748422532368,0.3557418124519093,0.6492948490080647,0.43498109888811853,0.8491718766738288,0.725112037185691,0.8924043105064307,0.9749428431221714,0.1612412519863743,0.6774875971276242,0.35105032370002154,0.21903407906615024,0.856061140327402,0.13661329626340957,0.23359301566886848,0.5241314983167792,0.125800213885236,0.648812213655701,0.3966587967313605,0.1955889442875134,0.0051914726587286575,0.1661821191503191,0.28579440186329386,0.5834066775480653,0.4693377292649571,0.7601529122503603,0.5497284764556829,0.44606808376198837,0.8805175721760466,0.7884193627755902,0.7937299874541889,0.36350358878137934,0.03214841098815158,0.7166568153760163,0.9669436216579551,0.8925683191286261,0.5004937683606067,0.8378292385643206,0.8804646936029628,0.2961804907882464,0.8593585165713638,0.255013769290913
0.5300811772052808,0.792544789431144,0.8224241377099534,0.4665451153993302,0.8142258212325119,0.34893230074104065,0.5517561173496333,0.4732303524312663,0.14525186956802938,0.6577217988738354,0.5451554969762543,0.9714301521043529,0.8200207130223892,0.2443194349870339,0.8504786539909732,0.5467882664589545,0.4192426295678803,0.41475066568174745,0.9740798928170064,0.5140902433481017,0.24171643916621444,0.35897496972824294,0.8801816745373585,0.565953012768175,0.6690796870511887,0.9653400181744145,0.5959373060935762,0.41464505360002457,0.5947097041757436,0.6353661484782719,0.42061763415905307,0.1381041979268367,0.04265407616594119,0.1284736708928621,0.027320167223692904,0.47597817776689977,0.9199745809273365,0.44972083041274413,0.4550700806088397,0.3718021362560052,0.7116739087944993,0.2524878534502728,0.6675121652857219,0.9128119113513928,0.9757100330909225,0.7484291372230998,0.870871575338559,0.3414582719837269,0.5781312113237624,0.5876509095545135,0.33735134580466575,0.9816750463704658,0.8594138878596275,0.7135134958212599,0.8042190557767507,0.8050868368713624,0.8665098317418073,0.8299603814872242,0.9786213927251675,0.4376865531407106,0.7978739110477683,0.07015585089074416,0.6499408130170217,0.2739462561914937
0.5692529060831761,0.8840076990939864,0.16824818297107713,0.8872137374592213,0.42970471167516544,0.807623056391399,0.8813548897919817,0.7870967711112222,0.6056071310436802,0.5640088140512073,0.8594032918444693,0.2598929456971706,0.8178335322904251,0.9304286186685634,0.061038174942779744,0.6140006104751505,0.7206440362270211,0.9581187690041366,0.03249697974888166,0.42392855738170065,0.10851269915796191,0.3474692082218227,0.5236697373664061,0.7233984336577989,0.5480451013776869,0.9982261132185543,0.6548484341805564,0.9662491089950733,0.6568513197481581,0.9076988104132623,0.6351192782192013,0.9608044170604875,0.8550263355953129,0.29092794174326453,0.7192981682326518,0.7929250754735504,0.7030748707457002,0.7436960227807028,0.5364480666310848,0.6638555734647632,0.2642322056732783,0.7528458285546268,0.3283552082593212,0.8361356568330376,0.04975626804134836,0.313938986137152,0.37726986153166964,0.28179743815387814,0.29923467266001436,0.9960345798620287,0.2796701636440443,0.5655536363846985,0.1615445571042755,0.058801236984884486,0.6162744351454805,0.3913132588288376,0.4909129846392333,0.4241794910667058,0.7010151015459358,0.18534055236926317,0.15345263837779577,0.7094733758137799,0.37928680647055923,0.04243609201166598
0.9627850702449476,0.5224340418446323,0.30603199074343546,0.8767626507823406,0.4914900143000469,0.087995372522913,0.7796095148780342,0.5952426686658561,0.8128182662500933,0.8880254459146988,0.9665393020642769,0.015463777945891932,0.599522327923753,0.39111227762571343,0.7945121552347694,0.06106108261470322,0.10732782189508006,0.7042524507743892,0.7478737149980953,0.04983550523803093,0.3963751853890364,0.007916079813372834,0.8103116660128608,0.5180282273142246,0.6881742359813555,0.7361960236680967,0.09312459618117941,0.2830779362065201,0.46049443227109266,0.9494551821243018,0.8195807655451024,0.7445528257703292,0.9637650543376285,0.5265273413108816,0.6625958016237801,0.7636158439677588,0.3678003252393862,0.2681979221263454,0.8902316511224208,0.5461383348156092,0.33908853381011694,0.6282551274056013,0.6219374207713146,0.8587601182893548,0.03729475504576496,0.9833207571673059,0.36441202904578185,0.6270082254396526,0.2919865012057006,0.9291051732962405,0.1593257857855005,0.7688010487120743,0.3647790202224698,0.8610188655376553,0.6695423035826832,0.740807805311251,0.7901847238916242,0.26716397793745883,0.6799592789134938,0.693046985261625,0.797446768159011,0.598587085162949,0.1751951909144145,0.17539419865167405
0.5805360230185995,0.04797494059243934,0.7878770349671507,0.503340481481281,0.6355340717405905,0.5762271985011089,0.49643284595602966,0.7532333621755546,0.8153609977848133,0.9478534609738605,0.3529132703298118,0.5762158781961056,0.2657191000236968,0.9079729751535897,0.46380665916944874,0.9566132214445539,0.37171829230162523,0.3138236461924665,0.5354062714038315,0.21281176191059792,0.2673933846222084,0.7555983549345069,0.19490370375387833,0.32505312078235105,0.8202050781135026,0.6970874316186332,0.15601262961474494,0.8855556445540668,0.5564968593028036,0.3452008888813395,0.5512569161264212,0.12820313021619478,0.3567953584189463,0.3021180546310869,0.6457637213070354,0.6322145537088698,0.3397850482816892,0.26180595499032033,0.7974236588573341,0.39311278622546886,0.7869780493009861,0.6405568334416922,0.6050188882512497,0.5517678548341798,0.7322645985548105,0.17339523799218126,0.9386924217992993,0.05577260970345066,0.18085235622433415,0.6646233884062541,0.17267427944968095,0.7960512963538654,0.42143828338151346,0.06531986181733063,0.47220669767878376,0.9195702351052361,0.03288874836863054,0.6044054768286101,0.7948439109027939,0.7129910583033378,0.013235894338728071,0.5915897546902065,0.4480579292245477,0.9043166666986484
0.8518184063349702,0.26227559379851295,0.9018947212540961,0.7908520186303349,0.3542208953147731,0.7775567191289618,0.9099144094362426,0.34315658700114804,0.44436959418780775,0.5154806575967453,0.14943168388601458,0.1531714163924326,0.2723528373886478,0.7810065648321923,0.33981082323707146,0.8754710037740681,0.9512734149972986,0.3768914607455405,0.9060598701683326,0.7455396926204207,0.7831740755226034,0.1042579384581942,0.41035076204574583,0.6901664829604733,0.7506031398474994,0.25081372562990956,0.7322068705685554,0.1791901765860764,0.8359989317850097,0.5941903457944958,0.6840215419412744,0.9094479055314911,0.5430323578339306,0.37650082287223485,0.9272492873980244,0.4528660746452938,0.6308528727375365,0.5874073499561971,0.8305557755057561,0.8440902110538917,0.92548514981549,0.08216706500883131,0.7980466256569673,0.4082147718437734,0.6481805363759688,0.7048043016884374,0.8691334948398055,0.3468803306787358,0.35830071103599226,0.7757935852327511,0.8965680812654363,0.955571849821987,0.7623608741450342,0.07126881107213912,0.6962291151326114,0.6399420560841677,0.15752751151394528,0.25327189374061265,0.6884886246558611,0.7730249904900699,0.9493719855124891,0.9575443114255959,0.7511138055907532,0.8153444801268517
0.456869076668195,0.2781272593491988,0.9602325971551463,0.5694996874221551,0.5898085397050218,0.713260485687755,0.27235025159425275,0.3294966559373168,0.46446049261071265,0.1967941724740253,0.5707239036866294,0.22090916906225688,0.48933962294725875,0.29040307478633953,0.8708381074451872,0.2060417549900242,0.8511791322513474,0.0872019041485349,0.46478337855535423,0.49300933247927714,0.6899492936918289,0.9810743089794599,0.5691548803086477,0.05061094632093566,0.6864666767489245,0.38803856101098333,0.7486496878297664,0.7719306250781253,0.8555229461856152,0.9829148616948404,0.0032238470362419003,0.09752848900982602,0.05574510911280928,0.3395068973047096,0.4540016524793723,0.18477789975143755,0.04464447742197253,0.2146105323079992,0.4381358248160614,0.10240876936758281,0.41227203903182674,0.7049150146345952,0.18158750843661586,0.41031222144259993,0.7141214103004591,0.019235455125601653,0.13878043234551252,0.7714676504378125,0.8918442084111512,0.05580788338932563,0.8237139330710919,0.8117760825540943,0.4668546854755614,0.9704561969164607,0.032293130817117155,0.7435654632799464,0.381033082238195,0.3050679608249376,0.736380663577832,0.4523450516288936,0.06710727156547869,0.6274194211995066,0.5853908361093944,0.3182459506794366
